key	category	total_count
"ROLLING"	"EconomicOperands"	4
"PRINCIPALLY"	"EconomicOperands"	4
"AFFORDING"	"EconomicOperands"	4
"SELECTING"	"EconomicOperands"	4
"RESOURCE"	"EconomicOperands"	4
"CONTROVERSY"	"EconomicOperands"	4
"SEPARATION"	"EconomicOperands"	4
"CLAIMING"	"EconomicOperands"	4
"DISABILITY"	"EconomicOperands"	4
"POSTING"	"EconomicOperands"	4
"VIOLATORS"	"EconomicOperands"	4
"ARRANGED"	"EconomicOperands"	4
"INTERPRETED"	"EconomicOperands"	4
"GRADUATE"	"EconomicOperands"	4
"RECKLESSLY EVADES"	"EconomicOperands"	4
"SOLICITATION OF A MUNICIPAL ENTITY OR OBLIGATED PERSON"	"EconomicOperands"	4
"AFFORDED"	"EconomicOperands"	4
"SETTLEMENTS"	"EconomicOperands"	4
"COMPLEXITY"	"EconomicOperands"	4
"ACQUIRES"	"EconomicOperands"	4
"DECREASE"	"EconomicOperands"	4
"DEBATABLE"	"EconomicOperands"	4
"EXAMINING"	"EconomicOperands"	4
"CONTUMACY"	"EconomicOperands"	4
"AVOIDABLE"	"EconomicOperands"	4
"ADMINISTRATIVE LAW JUDGE"	"EconomicOperands"	4
"SEPARATELY ACCOUNTED"	"EconomicOperands"	4
"AMORTIZES"	"EconomicOperands"	4
"STEERING"	"EconomicOperands"	4
"PRESENCE"	"EconomicOperands"	4
"SINGLE TYPE"	"EconomicOperands"	4
"VERIFIED"	"EconomicOperands"	4
"CONSEQUENCE"	"EconomicOperands"	4
"EARLY"	"EconomicOperands"	4
"FOLLOW-UP"	"EconomicOperands"	4
"ACTIVE"	"EconomicOperands"	4
"NUMERICAL"	"EconomicOperands"	4
"ANTITRUST LAWS"	"EconomicOperands"	4
"DEALT"	"EconomicOperands"	4
"RESCINDED"	"EconomicOperands"	4
"SCHEDULED MATURITY"	"EconomicOperands"	4
"POPULATION"	"EconomicOperands"	4
"CORRECTIONS"	"EconomicOperands"	4
"IMPLICATIONS"	"EconomicOperands"	4
"AMORTIZING"	"EconomicOperands"	4
"CARRIES OUT"	"EconomicOperands"	4
"SUBSTANTIALLY EQUIVALENT TO THE LEVEL OF PROTECTION ACHIEVED"	"EconomicOperands"	4
"SECRETARY OF AGRICULTURE"	"EconomicOperands"	4
"SECURITIZED"	"EconomicOperands"	4
"ACADEMICS"	"EconomicOperands"	4
"FORMERLY"	"EconomicOperands"	4
"RECORDING"	"EconomicOperands"	4
"SAMPLE"	"EconomicOperands"	4
"PRE-DISPUTE"	"EconomicOperands"	4
"DELEGATION"	"EconomicOperands"	4
"NON-ADMITTED INSURANCE MODEL ACT"	"EconomicOperands"	4
"ASIA"	"EconomicOperands"	4
"FDIC"	"EconomicOperands"	4
"FORMULA"	"EconomicOperands"	4
"FACE"	"EconomicOperands"	4
"NONJUDICIAL"	"EconomicOperands"	4
"EVADING"	"EconomicOperands"	4
"OMITTED"	"EconomicOperands"	4
"PROJECT"	"EconomicOperands"	4
"CONSTITUTIONAL"	"EconomicOperands"	4
"CITY"	"EconomicOperands"	4
"DISPUTES"	"EconomicOperands"	4
"MASTER AGREEMENT CONTAINS"	"EconomicOperands"	4
"DISTRIBUTE"	"EconomicOperands"	4
"TRACKING"	"EconomicOperands"	4
"BRIEF"	"EconomicOperands"	4
"SMALL BUSINESS CONCERN"	"EconomicOperands"	4
"DISSOLUTION"	"EconomicOperands"	4
"INDEPENDENTLY PROCURED INSURANCE"	"EconomicOperands"	4
"EVALUATIONS"	"EconomicOperands"	4
"PROJECTS"	"EconomicOperands"	4
"DIRECTIVES"	"EconomicOperands"	4
"GUARANTEED INVESTMENT CONTRACT"	"EconomicOperands"	4
"BRINGING"	"EconomicOperands"	4
"CONTINUES"	"EconomicOperands"	4
"TIMELINES"	"EconomicOperands"	4
"DISCIPLINE"	"EconomicOperands"	4
"STRINGENCY"	"EconomicOperands"	4
"JOB"	"EconomicOperands"	4
"COMPOSED"	"EconomicOperands"	4
"FOREIGN LAW ENFORCEMENT AUTHORITY"	"EconomicOperands"	4
"CONVENIENCE"	"EconomicOperands"	4
"SCALABLE"	"EconomicOperands"	4
"INACTION"	"EconomicOperands"	4
"AND PERFORMANCE"	"EconomicOperands"	4
"WORKERS"	"EconomicOperands"	4
"GUAM"	"EconomicOperands"	4
"DISCOUNT WINDOW"	"EconomicOperands"	4
"NEWS"	"EconomicOperands"	4
"MORTGAGE MARKET"	"EconomicOperands"	4
"FEDERAL CREDIT UNION"	"EconomicOperands"	4
"ROUTES"	"EconomicOperands"	4
"LAST SENTENCE"	"EconomicOperands"	4
"DUPLICATIVE"	"EconomicOperands"	4
"ADVISES"	"EconomicOperands"	4
"EXCESSIVE SPECULATION"	"EconomicOperands"	4
"CENTRAL BANKS"	"EconomicOperands"	4
"AVOIDANCE"	"EconomicOperands"	4
"CONSTITUTION"	"EconomicOperands"	4
"ETHICAL"	"EconomicOperands"	4
"CIRCUMVENT"	"EconomicOperands"	4
"MERCHANDISE"	"EconomicOperands"	4
"PROVED"	"EconomicOperands"	4
"AND RISK"	"EconomicOperands"	4
"POST-EMPLOYMENT"	"EconomicOperands"	4
"COMMISSIONERS"	"EconomicOperands"	4
"MECHANISM"	"EconomicOperands"	4
"TENANTS"	"EconomicOperands"	4
"ADVERTISEMENTS"	"EconomicOperands"	4
"SURROUNDING"	"EconomicOperands"	4
"BROKERED"	"EconomicOperands"	4
"ALLOCATING"	"EconomicOperands"	4
"FUNCTIONAL"	"EconomicOperands"	4
"ROUTING"	"EconomicOperands"	4
"NET EQUITY"	"EconomicOperands"	4
"AFFILIATIONS"	"EconomicOperands"	4
"ORDERLY LIQUIDATION AUTHORITY"	"EconomicOperands"	4
"RELATION"	"EconomicOperands"	4
"MORTGAGED"	"EconomicOperands"	4
"WRITTEN FINDING"	"EconomicOperands"	4
"LOAN-LOSS"	"EconomicOperands"	4
"OFF-BALANCE-SHEET"	"EconomicOperands"	4
"HOLDINGS"	"EconomicOperands"	4
"GENERALLY APPLICABLE LEVERAGE CAPITAL REQUIREMENTS"	"EconomicOperands"	4
"GOVERNS"	"EconomicOperands"	4
"PERSON REGULATED BY THE COMMODITY FUTURES TRADING COMMISSION"	"EconomicOperands"	4
"ORGANIZES"	"EconomicOperands"	4
"EUROPE"	"EconomicOperands"	4
"PLATFORM"	"EconomicOperands"	4
"MITIGATORY"	"EconomicOperands"	4
"ASSISTANT"	"EconomicOperands"	4
"SPONSORED"	"EconomicOperands"	4
"PRESERVE"	"EconomicOperands"	4
"DEMONSTRATION"	"EconomicOperands"	4
"CEASES"	"EconomicOperands"	4
"ATTENTION"	"EconomicOperands"	4
"ENJOINED"	"EconomicOperands"	4
"REPRESENTING"	"EconomicOperands"	4
"LICENSURE"	"EconomicOperands"	4
"TOOLS"	"EconomicOperands"	4
"RESERVED"	"EconomicOperands"	4
"PROFESSIONAL STANDARDS"	"EconomicOperands"	4
"EXPLAIN"	"EconomicOperands"	4
"CONNECTION"	"EconomicOperands"	4
"UNDER THE CONTROL OF ARMED GROUPS"	"EconomicOperands"	4
"INVESTIGATOR"	"EconomicOperands"	4
"VERSION"	"EconomicOperands"	4
"SAFEGUARD"	"EconomicOperands"	4
"UNSAFE"	"EconomicOperands"	4
"GENERALLY APPLICABLE RISK-BASED CAPITAL REQUIREMENTS"	"EconomicOperands"	4
"HARMONIZATION"	"EconomicOperands"	4
"BLOCK TRADES"	"EconomicOperands"	4
"COMPONENT"	"EconomicOperands"	4
"TESTIFY"	"EconomicOperands"	4
"BALANCED"	"EconomicOperands"	4
"CONCURRENTLY"	"EconomicOperands"	4
"JURY"	"EconomicOperands"	4
"COMMITTEE ON AGRICULTURE NUTRITION AND FORESTRY"	"EconomicOperands"	4
"CONSOLIDATED SUPERVISION"	"EconomicOperands"	4
"SYMBOL"	"EconomicOperands"	4
"AIDING"	"EconomicOperands"	4
"OUTCOME"	"EconomicOperands"	4
"TRANSMITTING"	"EconomicOperands"	4
"BOOK"	"EconomicOperands"	4
"LAND"	"EconomicOperands"	4
"PROPOSE"	"EconomicOperands"	4
"IMPACTS"	"EconomicOperands"	4
"AMERICAN SAMOA"	"EconomicOperands"	4
"UNITED STATES SENTENCING COMMISSION"	"EconomicOperands"	4
"ELIMINATING"	"EconomicOperands"	4
"ROUTE"	"EconomicOperands"	4
"AIR CARRIER"	"EconomicOperands"	4
"INCREMENTAL"	"EconomicOperands"	4
"MERGE"	"EconomicOperands"	4
"MINORITY-OWNED BUSINESS"	"EconomicOperands"	4
"EXTINGUISHING"	"EconomicOperands"	4
"DELIVERED"	"EconomicOperands"	4
"DISCOUNTS"	"EconomicOperands"	4
"FLOOR BROKER"	"EconomicOperands"	4
"CALCULATING"	"EconomicOperands"	4
"REFINANCE"	"EconomicOperands"	4
"STAFFING"	"EconomicOperands"	4
"DESIGN"	"EconomicOperands"	4
"SPECIFIES"	"EconomicOperands"	4
"CONVERSIONS"	"EconomicOperands"	4
"MATURITIES SUITABLE"	"EconomicOperands"	4
"CUSTODIAL"	"EconomicOperands"	4
"INFLUENCING"	"EconomicOperands"	4
"INNOVATION"	"EconomicOperands"	4
"HOMEOWNER"	"EconomicOperands"	4
"CONSIST OF"	"EconomicOperands"	4
"PROCEEDS CREDITED"	"EconomicOperands"	4
"CHOICE"	"EconomicOperands"	4
"CONCENTRATIONS"	"EconomicOperands"	4
"ELECTRONIC CONDUIT SERVICES"	"EconomicOperands"	4
"ORIGIN"	"EconomicOperands"	4
"CONTROLLED COMPANY"	"EconomicOperands"	4
"CHARGING"	"EconomicOperands"	4
"COMPLETING"	"EconomicOperands"	4
"NON-UNITED STATES INSURER"	"EconomicOperands"	4
"GATHERING"	"EconomicOperands"	4
"COMMIT"	"EconomicOperands"	4
"CREDIT SCORES"	"EconomicOperands"	4
"SWORN"	"EconomicOperands"	4
"BELIEVED"	"EconomicOperands"	4
"DUTY OF CARE"	"EconomicOperands"	4
"SIV"	"EconomicOperands"	4
"SIMPLE"	"EconomicOperands"	4
"BENEFICIAL"	"EconomicOperands"	4
"FDIC INSURED"	"EconomicOperands"	4
"OFF-BALANCE SHEET"	"EconomicOperands"	4
"BELIEF"	"EconomicOperands"	4
"RESIDENTIAL MORTGAGES"	"EconomicOperands"	4
"VOIDABLE"	"EconomicOperands"	4
"CHANGED"	"EconomicOperands"	4
"CORRECTIVE"	"EconomicOperands"	4
"SPANISH"	"EconomicOperands"	4
"CLEARING HOUSE"	"EconomicOperands"	4
"PROGRAMMATIC"	"EconomicOperands"	4
"CONVEYS"	"EconomicOperands"	4
"TUITION PROGRAM"	"EconomicOperands"	4
"UNENFORCEABLE"	"EconomicOperands"	4
"INCEPTION"	"EconomicOperands"	4
"ACTUAL DIRECT COMPENSATORY DAMAGES"	"EconomicOperands"	4
"DEMANDS"	"EconomicOperands"	4
"DEPOSITORS"	"EconomicOperands"	4
"BUSINESS ACTIVITIES"	"EconomicOperands"	4
"CONVEYANCE"	"EconomicOperands"	4
"DUE REGARD"	"EconomicOperands"	4
"COVERED EMPLOYEE"	"EconomicOperands"	4
"COMPETITIVENESS"	"EconomicOperands"	4
"ENVIRONMENTAL"	"EconomicOperands"	4
"CORRECT"	"EconomicOperands"	4
"POOLED"	"EconomicOperands"	4
"ACCREDITATION"	"EconomicOperands"	4
"CONFLICTING"	"EconomicOperands"	4
"ENGAGEMENT"	"EconomicOperands"	4
"PUNITIVE"	"EconomicOperands"	4
"TRADE MATCHING"	"EconomicOperands"	4
"CFTC"	"EconomicOperands"	4
"FLEXIBILITY"	"EconomicOperands"	4
"HUMAN"	"EconomicOperands"	4
"OPTIONAL"	"EconomicOperands"	4
"SITUATION"	"EconomicOperands"	4
"DISCOUNTED"	"EconomicOperands"	4
"WALKAWAY CLAUSE"	"EconomicOperands"	4
"COMMONWEALTH OF PUERTO RICO"	"EconomicOperands"	4
"COMBAT"	"EconomicOperands"	4
"ARTIFICE"	"EconomicOperands"	4
"OCCUPYING"	"EconomicOperands"	4
"ACCRUE"	"EconomicOperands"	4
"EQUALITY"	"EconomicOperands"	4
"UNITED STATES INSURER"	"EconomicOperands"	4
"UPDATING"	"EconomicOperands"	4
"DISSEMINATION"	"EconomicOperands"	4
"MIXED"	"EconomicOperands"	4
"FULLY GUARANTEED"	"EconomicOperands"	4
"ABETTING"	"EconomicOperands"	4
"COMPARISON"	"EconomicOperands"	4
"REDUCING"	"EconomicOperands"	4
"CONFIRMATION"	"EconomicOperands"	4
"DISRUPT"	"EconomicOperands"	4
"STATE MEMBER BANK"	"EconomicOperands"	4
"VIRGIN ISLANDS"	"EconomicOperands"	4
"FEDERAL FINANCIAL REGULATORY AGENCY"	"EconomicOperands"	4
"FEDERAL EMPLOYEE RETIREMENT PROGRAM"	"EconomicOperands"	4
"UNREASONABLE"	"EconomicOperands"	4
"FLOOR TRADER"	"EconomicOperands"	4
"PREPAID CARD"	"EconomicOperands"	4
"CLARIFIED"	"EconomicOperands"	4
"SUFFICIENCY"	"EconomicOperands"	4
"SCHEDULING"	"EconomicOperands"	4
"APPARENT"	"EconomicOperands"	4
"REINSTATEMENT"	"EconomicOperands"	4
"UNFAVORABLE"	"EconomicOperands"	4
"REVERSE REPURCHASE AGREEMENT"	"EconomicOperands"	4
"STRUCTURAL"	"EconomicOperands"	4
"WITHHOLD"	"EconomicOperands"	4
"BACK PAY"	"EconomicOperands"	4
"ASSUMING"	"EconomicOperands"	4
"PROSPECT"	"EconomicOperands"	4
"CREATION"	"EconomicOperands"	4
"REVEAL"	"EconomicOperands"	4
"PERMISSION"	"EconomicOperands"	4
"INAPPROPRIATE"	"EconomicOperands"	4
"TIMEFRAMES"	"EconomicOperands"	4
"RESERVES"	"EconomicOperands"	4
"GOVERNED"	"EconomicOperands"	4
"SEASON"	"EconomicOperands"	4
"GROSS"	"EconomicOperands"	4
"PUBLISHES"	"EconomicOperands"	4
"DEPENDENT"	"EconomicOperands"	3
"ATTEMPTED"	"EconomicOperands"	3
"COMMUNICATE"	"EconomicOperands"	3
"MARKETPLACE"	"EconomicOperands"	3
"COMPETENCY"	"EconomicOperands"	3
"COMMITMENT"	"EconomicOperands"	3
"PAYMENT INSTRUMENT"	"EconomicOperands"	3
"MEASURABLE"	"EconomicOperands"	3
"OFFERINGS"	"EconomicOperands"	3
"ADVOCATES"	"EconomicOperands"	3
"KNOWLEDGEABLE"	"EconomicOperands"	3
"SCHEMES"	"EconomicOperands"	3
"ENSURES"	"EconomicOperands"	3
"NONPUBLICLY"	"EconomicOperands"	3
"INCORPORATION"	"EconomicOperands"	3
"FINANCIAL CONTRACT"	"EconomicOperands"	3
"CANCELLED"	"EconomicOperands"	3
"WIND UP"	"EconomicOperands"	3
"REPRODUCTION"	"EconomicOperands"	3
"TRADING ACCOUNT"	"EconomicOperands"	3
"INDICATE"	"EconomicOperands"	3
"FUNCTIONALLY REGULATED SUBSIDIARIES"	"EconomicOperands"	3
"SENIORITY STATUS"	"EconomicOperands"	3
"REACH"	"EconomicOperands"	3
"STUDENT"	"EconomicOperands"	3
"MAIDEN LANE"	"EconomicOperands"	3
"DISMISS"	"EconomicOperands"	3
"CUSTODIANS"	"EconomicOperands"	3
"CONTINUAL"	"EconomicOperands"	3
"ORGANIZE"	"EconomicOperands"	3
"SURVEYS"	"EconomicOperands"	3
"INSTRUCT"	"EconomicOperands"	3
"ACTED"	"EconomicOperands"	3
"EMPHASIS"	"EconomicOperands"	3
"RAPID"	"EconomicOperands"	3
"INQUIRIES"	"EconomicOperands"	3
"SUBORDINATED"	"EconomicOperands"	3
"ASCERTAINED"	"EconomicOperands"	3
"BONDS"	"EconomicOperands"	3
"DELAYED"	"EconomicOperands"	3
"REVERSE REPURCHASE AGREEMENTS"	"EconomicOperands"	3
"EVENTS"	"EconomicOperands"	3
"CHAIN"	"EconomicOperands"	3
"WEALTH"	"EconomicOperands"	3
"DELIVERING"	"EconomicOperands"	3
"VOTING SHARES"	"EconomicOperands"	3
"ALLOCATION OF CREDIT"	"EconomicOperands"	3
"COORDINATING"	"EconomicOperands"	3
"COMPLIED"	"EconomicOperands"	3
"BUREAU OF LABOR STATISTICS"	"EconomicOperands"	3
"TRUSTEES"	"EconomicOperands"	3
"REDUCES"	"EconomicOperands"	3
"CLOSED"	"EconomicOperands"	3
"FUNCTIONING"	"EconomicOperands"	3
"DETERRENT"	"EconomicOperands"	3
"MILITARY"	"EconomicOperands"	3
"FORWARDS"	"EconomicOperands"	3
"SIGNED"	"EconomicOperands"	3
"EXPRESS"	"EconomicOperands"	3
"PERSON THAT PERFORMS INCOME TAX PREPARATION ACTIVITIES FOR CONSUMERS"	"EconomicOperands"	3
"SECTION 1256 CONTRACT"	"EconomicOperands"	3
"GAO AUDIT"	"EconomicOperands"	3
"UNDERTAKES"	"EconomicOperands"	3
"DISADVANTAGE"	"EconomicOperands"	3
"DISRUPTED"	"EconomicOperands"	3
"PREFERENCES"	"EconomicOperands"	3
"ANALYST"	"EconomicOperands"	3
"INSTALLMENTS"	"EconomicOperands"	3
"AMERICAN"	"EconomicOperands"	3
"PROMINENT"	"EconomicOperands"	3
"INTERMEDIARY"	"EconomicOperands"	3
"MORTGAGE-BACKED SECURITIES"	"EconomicOperands"	3
"NORMAL"	"EconomicOperands"	3
"ALTER"	"EconomicOperands"	3
"RECOGNITION"	"EconomicOperands"	3
"DEPOSITING"	"EconomicOperands"	3
"FLOOD"	"EconomicOperands"	3
"POTENTIAL CONSEQUENCES"	"EconomicOperands"	3
"ACCESSIBLE"	"EconomicOperands"	3
"GOAL"	"EconomicOperands"	3
"FAIRLY"	"EconomicOperands"	3
"FOREIGN PRIVATE ADVISER"	"EconomicOperands"	3
"GAMING"	"EconomicOperands"	3
"PROFESSION"	"EconomicOperands"	3
"CYCLE"	"EconomicOperands"	3
"MAIDEN LANE III"	"EconomicOperands"	3
"DEFINITENESS"	"EconomicOperands"	3
"CONVERTED"	"EconomicOperands"	3
"SUPPORTED"	"EconomicOperands"	3
"WIDELY"	"EconomicOperands"	3
"GOVERNMENT-ADMINISTERED"	"EconomicOperands"	3
"FRAUDS"	"EconomicOperands"	3
"HANDS"	"EconomicOperands"	3
"ADMITTED INSURER"	"EconomicOperands"	3
"MOTION PICTURE"	"EconomicOperands"	3
"MAIN"	"EconomicOperands"	3
"EXCESS"	"EconomicOperands"	3
"CAUSES OF"	"EconomicOperands"	3
"MISCHARACTERIZING"	"EconomicOperands"	3
"GET"	"EconomicOperands"	3
"INHIBIT"	"EconomicOperands"	3
"TRADITIONAL"	"EconomicOperands"	3
"UNDERSTANDINGS"	"EconomicOperands"	3
"COMPENSATING"	"EconomicOperands"	3
"AND LIQUIDITY"	"EconomicOperands"	3
"HEADED"	"EconomicOperands"	3
"BACKGROUND"	"EconomicOperands"	3
"TARIFF"	"EconomicOperands"	3
"INVOLUNTARY"	"EconomicOperands"	3
"DISTRIBUTIONS"	"EconomicOperands"	3
"POOL"	"EconomicOperands"	3
"NEGOTIATING"	"EconomicOperands"	3
"EXPAND"	"EconomicOperands"	3
"APPEARING"	"EconomicOperands"	3
"VEHICLES"	"EconomicOperands"	3
"EFFORT"	"EconomicOperands"	3
"CONTRIBUTE"	"EconomicOperands"	3
"AUTONOMY"	"EconomicOperands"	3
"SUCCESSION"	"EconomicOperands"	3
"THEFT"	"EconomicOperands"	3
"CURRENCY SWAP"	"EconomicOperands"	3
"ABROAD"	"EconomicOperands"	3
"TRANSMITTING OR EXCHANGING FUNDS"	"EconomicOperands"	3
"CONSPICUOUSLY"	"EconomicOperands"	3
"FINE"	"EconomicOperands"	3
"BILLED"	"EconomicOperands"	3
"CLEARINGHOUSE"	"EconomicOperands"	3
"DISRUPTIVE"	"EconomicOperands"	3
"SECRETARY OF TRANSPORTATION"	"EconomicOperands"	3
"POLICYHOLDER"	"EconomicOperands"	3
"PRODUCING"	"EconomicOperands"	3
"ADHERENCE"	"EconomicOperands"	3
"WORKPLACE FLEXIBILITIES"	"EconomicOperands"	3
"MEDIUM"	"EconomicOperands"	3
"PE"	"EconomicOperands"	3
"JUSTICE"	"EconomicOperands"	3
"BANK BOARD"	"EconomicOperands"	3
"EVALUATED"	"EconomicOperands"	3
"INCURS"	"EconomicOperands"	3
"MEASURING"	"EconomicOperands"	3
"THRESHOLDS"	"EconomicOperands"	3
"ILLIQUID"	"EconomicOperands"	3
"SPREAD"	"EconomicOperands"	3
"LOCATIONS"	"EconomicOperands"	3
"CONSOLIDATE"	"EconomicOperands"	3
"INTENDS"	"EconomicOperands"	3
"NONADMITTED"	"EconomicOperands"	3
"SCAMS"	"EconomicOperands"	3
"PIECE"	"EconomicOperands"	3
"MIND"	"EconomicOperands"	3
"SETTLED"	"EconomicOperands"	3
"DEBTS"	"EconomicOperands"	3
"LINKAGE"	"EconomicOperands"	3
"CESSATION"	"EconomicOperands"	3
"OVERSEES"	"EconomicOperands"	3
"MODEL REGULATION ON THE USE OF SENIOR-SPECIFIC CERTIFICATIONS AND PROFESSIONAL DESIGNATIONS IN THE SALE OF LIFE INSURANCE AND ANNUITIES"	"EconomicOperands"	3
"RESETS"	"EconomicOperands"	3
"CREATES"	"EconomicOperands"	3
"MULTIMEDIA CAMPAIGNS"	"EconomicOperands"	3
"SEX"	"EconomicOperands"	3
"BROKERING"	"EconomicOperands"	3
"WIDE"	"EconomicOperands"	3
"CIRCUMSTANCE"	"EconomicOperands"	3
"BROKER-DEALERS"	"EconomicOperands"	3
"COLLATERALIZED DEBT OBLIGATION"	"EconomicOperands"	3
"NONCASH COLLATERAL"	"EconomicOperands"	3
"AMORTIZE"	"EconomicOperands"	3
"INDEMNIFY"	"EconomicOperands"	3
"COUNTERCYCLICAL"	"EconomicOperands"	3
"BAN"	"EconomicOperands"	3
"EXEMPLARY"	"EconomicOperands"	3
"MATCH FUNDING"	"EconomicOperands"	3
"LAWFUL"	"EconomicOperands"	3
"ANALYTICAL"	"EconomicOperands"	3
"IMPRISONED"	"EconomicOperands"	3
"WINDING UP"	"EconomicOperands"	3
"SPECIALIZED"	"EconomicOperands"	3
"PRIME BROKERAGE"	"EconomicOperands"	3
"CONCLUDED"	"EconomicOperands"	3
"EXPANDING"	"EconomicOperands"	3
"PROVIDES ASSISTANCE"	"EconomicOperands"	3
"TAX-QUALIFIED"	"EconomicOperands"	3
"RELATIONS"	"EconomicOperands"	3
"HIGH SCHOOLS"	"EconomicOperands"	3
"CONSUMER PROTECTION REGULATION"	"EconomicOperands"	3
"RELIED"	"EconomicOperands"	3
"GROUPS"	"EconomicOperands"	3
"REAL TIME"	"EconomicOperands"	3
"SAMPLING"	"EconomicOperands"	3
"CHAIR"	"EconomicOperands"	3
"WHOLLY"	"EconomicOperands"	3
"SERIES"	"EconomicOperands"	3
"REPLACEMENT"	"EconomicOperands"	3
"OFFEROR"	"EconomicOperands"	3
"DEMONSTRATED"	"EconomicOperands"	3
"NOTIFYING"	"EconomicOperands"	3
"PRESCRIPTION"	"EconomicOperands"	3
"NONPRUDENTIAL"	"EconomicOperands"	3
"CIRCULATION"	"EconomicOperands"	3
"NEGOTIABLE"	"EconomicOperands"	3
"DELINQUENCY"	"EconomicOperands"	3
"QUALIFIED RISK MANAGER"	"EconomicOperands"	3
"COMPILED"	"EconomicOperands"	3
"AND CONFLICTS OF INTEREST"	"EconomicOperands"	3
"DRYWALL"	"EconomicOperands"	3
"NATION"	"EconomicOperands"	3
"HOUSE"	"EconomicOperands"	3
"ENCOUNTERED"	"EconomicOperands"	3
"SUBSTANCE"	"EconomicOperands"	3
"SEASONAL"	"EconomicOperands"	3
"BURDENSOME"	"EconomicOperands"	3
"TELEPHONE CALLS"	"EconomicOperands"	3
"DECREASES"	"EconomicOperands"	3
"CERTAINTY"	"EconomicOperands"	3
"APPROACH"	"EconomicOperands"	3
"FORECASTS"	"EconomicOperands"	3
"MINERAL"	"EconomicOperands"	3
"SUSTAINABLE"	"EconomicOperands"	3
"CLASSIFIED"	"EconomicOperands"	3
"INVESTS"	"EconomicOperands"	3
"EFFICIENTLY"	"EconomicOperands"	3
"SPEAKER"	"EconomicOperands"	3
"CAST"	"EconomicOperands"	3
"INSTRUCTIONS"	"EconomicOperands"	3
"ASSEMBLED"	"EconomicOperands"	3
"INTERACTIVE DATA FORMAT"	"EconomicOperands"	3
"OBLIGATED"	"EconomicOperands"	3
"ASPECTS"	"EconomicOperands"	3
"PROGRESS"	"EconomicOperands"	3
"VISIT"	"EconomicOperands"	3
"ACCELERATED"	"EconomicOperands"	3
"PORTABILITY"	"EconomicOperands"	3
"MONEY LAUNDERING"	"EconomicOperands"	3
"AFFILIATE TRANSACTIONS"	"EconomicOperands"	3
"CLASSIFICATIONS"	"EconomicOperands"	3
"SUBSISTENCE"	"EconomicOperands"	3
"RESOLVED"	"EconomicOperands"	3
"EXECUTING TRADES"	"EconomicOperands"	3
"SUGGESTION"	"EconomicOperands"	3
"REGULATIONS FOR"	"EconomicOperands"	3
"PRINCIPALLY INVEST"	"EconomicOperands"	3
"AGREEING"	"EconomicOperands"	3
"ENABLES"	"EconomicOperands"	3
"SEGMENT"	"EconomicOperands"	3
"IDENTIFIER"	"EconomicOperands"	3
"MAJORITY VOTE"	"EconomicOperands"	3
"MERITS"	"EconomicOperands"	3
"MID-SIZED"	"EconomicOperands"	3
"SPREADING"	"EconomicOperands"	3
"MISMANAGEMENT"	"EconomicOperands"	3
"INDEMNIFICATION AGREEMENT"	"EconomicOperands"	3
"DISCUSS"	"EconomicOperands"	3
"VIOLENCE"	"EconomicOperands"	3
"SECURITIES-BASED"	"EconomicOperands"	3
"DEPARTMENT OF LABOR"	"EconomicOperands"	3
"SENDING"	"EconomicOperands"	3
"SENTENCING"	"EconomicOperands"	3
"MERGED"	"EconomicOperands"	3
"COMPANION"	"EconomicOperands"	3
"EXTERNAL"	"EconomicOperands"	3
"SECURITIES FRAUD OFFENSE"	"EconomicOperands"	3
"PROCURING"	"EconomicOperands"	3
"IMPLEMENT CONFLICT-OF-INTEREST"	"EconomicOperands"	3
"COMMINGLING"	"EconomicOperands"	3
"METROPOLITAN"	"EconomicOperands"	3
"AVOIDED"	"EconomicOperands"	3
"NONPROFIT"	"EconomicOperands"	3
"COVERING"	"EconomicOperands"	3
"RISK-WEIGHTED ASSETS"	"EconomicOperands"	3
"PREDISPUTE ARBITRATION AGREEMENTS"	"EconomicOperands"	3
"PROACTIVELY"	"EconomicOperands"	3
"OWNING"	"EconomicOperands"	3
"ASSIGN"	"EconomicOperands"	3
"CHOICES"	"EconomicOperands"	3
"SYSTEMIC RISKS"	"EconomicOperands"	3
"DEFERRED"	"EconomicOperands"	3
"AFFORDABILITY"	"EconomicOperands"	3
"REAL-TIME"	"EconomicOperands"	3
"COMMITTING"	"EconomicOperands"	3
"DETRIMENTAL"	"EconomicOperands"	3
"SECRETARYS"	"EconomicOperands"	3
"OFFICE OF FINANCIAL PROTECTION FOR OLDER AMERICANS"	"EconomicOperands"	3
"AIDS"	"EconomicOperands"	3
"INTERESTED PARTIES"	"EconomicOperands"	3
"CONTINUOUS"	"EconomicOperands"	3
"SCORES"	"EconomicOperands"	3
"QUALIFIED THRIFT LENDER"	"EconomicOperands"	3
"STABILIZATION"	"EconomicOperands"	3
"RECORDED"	"EconomicOperands"	3
"BASIS SWAP"	"EconomicOperands"	3
"INTERNAL TREASURY"	"EconomicOperands"	3
"LEGISLATORS"	"EconomicOperands"	3
"UTILIZING"	"EconomicOperands"	3
"PREMIUM TAX"	"EconomicOperands"	3
"EQUIPMENT"	"EconomicOperands"	3
"INTERESTED"	"EconomicOperands"	3
"APPRAISAL FOUNDATION"	"EconomicOperands"	3
"PLANNED"	"EconomicOperands"	3
"PRODUCES"	"EconomicOperands"	3
"NONDEPOSITORY"	"EconomicOperands"	3
"SUPPLY"	"EconomicOperands"	3
