key_cons;category
"DECISION-MAKING";"EconomicOperands"
"DECISIONS";"EconomicOperands"
"DECLARATION";"EconomicOperands"
"DECLARE";"RegulatoryOperators"
"DECLARED";"EconomicOperands"
"DECLARING";"EconomicOperands"
"DECLINE";"EconomicOperands"
"DECLINING";"EconomicOperands"
"DECREASE";"EconomicOperands"
"DECREASES";"EconomicOperands"
"DECREE";"LegalReferences"
"DEDICATE";"EconomicOperands"
"DEDICATED";"EconomicOperands"
"DEDICATED LEGAL";"EconomicOperands"
"DEDUCT";"LogicalConnectors"
"DEDUCTED";"EconomicOperands"
"DEDUCTION";"EconomicOperands"
"DEED";"EconomicOperands"
"DEEM";"RegulatoryOperators"
"DEEMED";"RegulatoryOperators"
"DEEMS";"RegulatoryOperators"
"DEEP";"EconomicOperands"
"DEFAULT";"EconomicOperands"
"DEFAULT RISK AND CREDIT SUPPLY";"EconomicOperands"
"DEFAULT RISK MODELS OF CREDIT SUPPLY";"EconomicOperands"
"DEFAULT VIEW";"EconomicOperands"
"DEFAULT VIEW OF FINANCIAL ECONOMICS";"EconomicOperands"
"DEFAULTED";"EconomicOperands"
"DEFAULTS";"EconomicOperands"
"DEFEND";"EconomicOperands"
"DEFENDANT";"EconomicOperands"
"DEFENDANTS";"EconomicOperands"
"DEFENSE";"EconomicOperands"
"DEFER";"EconomicOperands"
"DEFERENCE";"Other"
"DEFERRAL";"EconomicOperands"
"DEFERRED";"EconomicOperands"
"DEFERRED NET SETTLEMENT DNS SYSTEMS";"EconomicOperands"
"DEFERRED NET SETTLEMENT SYSTEM";"EconomicOperands"
"DEFERRED NET SETTLEMENT SYSTEMS";"EconomicOperands"
"DEFERRED SHIPMENT";"EconomicOperands"
"DEFICIENCIES";"EconomicOperands"
"DEFICIENCY";"EconomicOperands"
"DEFICIT";"EconomicOperands"
"DEFICIT CONTROL ACT";"LegalReferences"
"DEFICIT CONTROL ACT OF 1985";"LegalReferences"
"DEFICIT CONTROL ACT OF 1985 2 USC 906H";"LegalReferences"
"DEFINE";"EconomicOperands"
"DEFINED";"EconomicOperands"
"DEFINING";"EconomicOperands"
"DEFINING AND MEASURING";"EconomicOperands"
"DEFINING CHARACTERISTIC";"EconomicOperands"
"DEFINING CHARACTERISTICS";"EconomicOperands"
"DEFINING CHARACTERISTICS OF INSTITUTIONAL SUPERVISION";"EconomicOperands"
"DEFINING TECHNICAL";"EconomicOperands"
"DEFINITENESS";"EconomicOperands"
"DEFINITION";"EconomicOperands"
"DEFINITIONAL";"Other"
"DEFINITIONS";"EconomicOperands"
"DEFRAUD";"EconomicOperands"
"DEFRAY";"EconomicOperands"
"DEGLOBALIZATION";"EconomicOperands"
"DEGLOBALIZATION OF FINANCE";"EconomicOperands"
"DEGREE";"EconomicOperands"
"DEGRYSE HANS";"EconomicOperands"
"DELAY";"EconomicOperands"
"DELAYED";"EconomicOperands"
"DELEGATE";"EconomicOperands"
"DELEGATED MONITORING";"EconomicOperands"
"DELEGATION";"EconomicOperands"
"DELEGATION UNDER HAVANA CHARTER";"EconomicOperands"
"DELETE";"EconomicOperands"
"DELETED";"EconomicOperands"
"DELETION";"EconomicOperands"
"DELETIONS";"EconomicOperands"
"DELIBERATE";"EconomicOperands"
"DELIBERATION";"EconomicOperands"
"DELIBERATIONS";"EconomicOperands"
"DELINQUENCY";"EconomicOperands"
"DELINQUENT";"EconomicOperands"
"DELIVER";"EconomicOperands"
"DELIVERED";"EconomicOperands"
"DELIVERING";"EconomicOperands"
"DELIVERY";"EconomicOperands"
"DELIVERY VS PAYMENT";"EconomicOperands"
"DELIVERY VS PAYMENT DVP";"EconomicOperands"
"DELONG GAYLE L";"EconomicOperands"
"DEMAND";"EconomicOperands"
"DEMAND FOR";"EconomicOperands"
"DEMAND OF SECURITIES";"EconomicOperands"
"DEMAND STIMULATION";"EconomicOperands"
"DEMAND-DEPOSIT CONTRACT";"EconomicOperands"
"DEMAND-DEPOSIT CONTRACTS";"EconomicOperands"
"DEMANDABLE DEPOSITS";"EconomicOperands"
"DEMANDED";"EconomicOperands"
"DEMANDS";"EconomicOperands"
"DEMIRGÜÇ-KUNT ASLI";"EconomicOperands"
"DEMOCRATIC REPUBLIC OF CONGO";"EconomicOperands"
"DEMOCRATIC REPUBLIC OF CONGO DRC";"EconomicOperands"
"DEMOCRATIC REPUBLIC OF THE CONGO";"EconomicOperands"
"DEMONSTRABLE";"EconomicOperands"
"DEMONSTRABLE PROGRESS";"EconomicOperands"
"DEMONSTRATE";"EconomicOperands"
"DEMONSTRATED";"EconomicOperands"
"DEMONSTRATED GOOD FAITH EFFORT RESOLVE";"EconomicOperands"
"DEMONSTRATES";"EconomicOperands"
"DEMONSTRATES INTENTIONAL";"EconomicOperands"
"DEMONSTRATING";"EconomicOperands"
"DEMONSTRATION";"EconomicOperands"
"DEMOTE";"EconomicOperands"
"DENIAL";"EconomicOperands"
"DENIED";"EconomicOperands"
"DENIES";"EconomicOperands"
"DENOMINATED";"EconomicOperands"
"DENOMINATOR";"LogicalConnectors"
"DENOTE";"EconomicOperands"
"DENSITY";"EconomicOperands"
"DENTAL";"EconomicOperands"
"DENY";"EconomicOperands"
"DENYING";"RegulatoryOperators"
"DEPARTMENT";"EconomicOperands"
"DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT";"EconomicOperands"
"DEPARTMENT OF JUSTICE";"EconomicOperands"
"DEPARTMENT OF LABOR";"EconomicOperands"
"DEPARTMENT OF THE TREASURY";"EconomicOperands"
"DEPARTMENTAL";"EconomicOperands"
"DEPEND";"EconomicOperands"
"DEPENDENT";"EconomicOperands"
"DEPENDING UPON";"LogicalConnectors"
"DEPENDS";"EconomicOperands"
"DEPICTED";"EconomicOperands"
"DEPLETE";"EconomicOperands"
"DEPLETION";"EconomicOperands"
"DEPOSIT";"EconomicOperands"
"DEPOSIT FLOWS";"EconomicOperands"
"DEPOSIT FUNDING OVER TIME";"EconomicOperands"
"DEPOSIT FUNDING OVER TIME FIG";"EconomicOperands"
"DEPOSIT INSURANCE";"EconomicOperands"
"DEPOSIT INSURANCE ACT";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1811 ET SEQ";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1812";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1813";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1813B2";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1813B3";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1813Q1";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1815";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1817B1";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1817B2";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1818";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1818B3";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1820B3";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1821A1";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1823";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1828";"LegalReferences"
"DEPOSIT INSURANCE ACT 12 USC 1828C5";"LegalReferences"
"DEPOSIT INSURANCE CORPORATION";"EconomicOperands"
"DEPOSIT INSURANCE CORPORATION JAPAN";"EconomicOperands"
"DEPOSIT INSURANCE CORPORATION SEE FEDERAL DEPOSIT INSURANCE CORPORATION";"EconomicOperands"
"DEPOSIT INSURANCE ISSUES IN POST- CRISIS WORLD";"EconomicOperands"
"DEPOSIT INSURANCE ISSUES IN POST-2008 CRISIS WORLD";"EconomicOperands"
"DEPOSIT INSURANCE MONITORING";"EconomicOperands"
"DEPOSIT INSURANCE SCHEME";"EconomicOperands"
"DEPOSIT INSURANCE SCHEMES";"EconomicOperands"
"DEPOSIT MARKET";"EconomicOperands"
"DEPOSIT MARKETS";"EconomicOperands"
"DEPOSIT-GUARANTEE SCHEME";"EconomicOperands"
"DEPOSIT-GUARANTEE SCHEMES";"EconomicOperands"
"DEPOSIT-TAKING";"EconomicOperands"
"DEPOSIT-TAKING ACTIVITY";"EconomicOperands"
"DEPOSIT/GDP LEVELS";"EconomicOperands"
"DEPOSITED";"EconomicOperands"
"DEPOSITING";"EconomicOperands"
"DEPOSITOR";"EconomicOperands"
"DEPOSITORIES";"EconomicOperands"
"DEPOSITORS";"EconomicOperands"
"DEPOSITORY";"EconomicOperands"
"DEPOSITORY INSTITUTION";"EconomicOperands"
"DEPOSITORY INSTITUTION HOLDING COMPANY";"EconomicOperands"
"DEPOSITORY INSTITUTIONS";"EconomicOperands"
"DEPOSITORY INSTITUTIONS DEREGULATION AND MONETARY CONTROL ACT";"EconomicOperands"
"DEPOSITORY INSTITUTIONS DEREGULATION AND MONETARY CONTROL ACT DIDMCA";"EconomicOperands"
"DEPOSITORY TRUST AND CLEARING CORPORATION";"EconomicOperands"
"DEPOSITORY TRUST AND CLEARING CORPORATION US";"EconomicOperands"
"DEPOSITS";"EconomicOperands"
"DEPRESSING";"EconomicOperands"
"DEPUTY";"EconomicOperands"
"DERECOGNITION";"EconomicOperands"
"DEREGULATION";"EconomicOperands"
"DEREGULATION AND ENTREPRENEURSHIP";"EconomicOperands"
"DERIVATIVE";"EconomicOperands"
"DERIVATIVE TRANSACTION";"EconomicOperands"
"DERIVATIVES";"EconomicOperands"
"DERIVATIVES CLEARING ORGANIZATION";"EconomicOperands"
"DERIVATIVES MARKET";"EconomicOperands"
"DERIVATIVES MARKETS";"EconomicOperands"
"DERIVATIVES TRADING PARTNERSHIP";"EconomicOperands"
"DERIVE";"EconomicOperands"
"DERIVED";"EconomicOperands"
"DERIVING";"EconomicOperands"
"DESCRIBE";"Other"
"DESCRIBED";"Other"
"DESCRIBES";"Other"
"DESCRIBING";"EconomicOperands"
"DESCRIPTION";"EconomicOperands"
"DESCRIPTIONS";"EconomicOperands"
"DESIGN";"EconomicOperands"
"DESIGN CHALLENGE";"EconomicOperands"
"DESIGN CHALLENGE FOR RETAIL REGULATION";"EconomicOperands"
"DESIGN CHALLENGES";"EconomicOperands"
"DESIGNATE";"EconomicOperands"
"DESIGNATED";"RegulatoryOperators"
"DESIGNATED ACTIVITY";"EconomicOperands"
"DESIGNATED AUTOMATED TELLER MACHINE NETWORK";"EconomicOperands"
"DESIGNATED CLEARING ENTITY";"EconomicOperands"
"DESIGNATED FINANCIAL MARKET UTILITY";"EconomicOperands"
"DESIGNATED RECIPIENT";"EconomicOperands"
"DESIGNATED TRANSFER DATE";"EconomicOperands"
"DESIGNATING DOCUMENTS";"EconomicOperands"
"DESIGNATION";"EconomicOperands"
"DESIGNATIONS";"EconomicOperands"
"DESIGNED";"EconomicOperands"
"DESIGNEE";"EconomicOperands"
"DESIGNEES";"EconomicOperands"
"DESIGNING";"EconomicOperands"
"DESIRABILITY";"EconomicOperands"
"DESIRES";"EconomicOperands"
"DESIRING";"EconomicOperands"
"DESIST";"EconomicOperands"
"DESPITE";"LogicalConnectors"
"DESTINATION";"EconomicOperands"
"DESTROYED";"EconomicOperands"
"DESUPERVISION";"EconomicOperands"
"DETAIL";"EconomicOperands"
"DETAILED";"EconomicOperands"
"DETAILING";"Other"
"DETAILS";"EconomicOperands"
"DETECT";"EconomicOperands"
"DETECTING";"EconomicOperands"
"DETECTION";"EconomicOperands"
"DETER";"EconomicOperands"
"DETER ABUSES";"EconomicOperands"
"DETERMINANT";"EconomicOperands"
"DETERMINANTS";"EconomicOperands"
"DETERMINATION";"EconomicOperands"
"DETERMINATIONS";"Other"
"DETERMINE";"RegulatoryOperators"
"DETERMINED";"RegulatoryOperators"
"DETERMINES";"RegulatoryOperators"
"DETERMINING";"EconomicOperands"
"DETERRENCE";"EconomicOperands"
"DETERRENT";"EconomicOperands"
"DETERRING";"EconomicOperands"
"DETRIMENTAL";"EconomicOperands"
"DEUTSCHE BANK";"EconomicOperands"
"DEUTSCHE INDUSTRIEBANK";"EconomicOperands"
"DEVALUATION";"EconomicOperands"
"DEVALUATIONS";"EconomicOperands"
"DEVALUATIONS AND DEFAULTS";"EconomicOperands"
"DEVELOP";"EconomicOperands"
"DEVELOPED";"EconomicOperands"
"DEVELOPING";"EconomicOperands"
"DEVELOPING COUNTRIES";"EconomicOperands"
"DEVELOPING COUNTRIES AND DEBT DEFAULT";"EconomicOperands"
"DEVELOPING COUNTRY";"EconomicOperands"
"DEVELOPMENT";"EconomicOperands"
"DEVELOPMENT BANK OF JAPAN";"EconomicOperands"
"DEVELOPMENT OF ARROW";"EconomicOperands"
"DEVELOPMENT OF BANKING";"EconomicOperands"
"DEVELOPMENT OF CROSS-BORDER SUPERVISION";"EconomicOperands"
"DEVELOPMENT OF FINANCIAL SYSTEMS";"EconomicOperands"
"DEVELOPMENT OF INSTITUTIONS";"EconomicOperands"
"DEVELOPMENT OF INTERNAL FINANCIAL MARKET";"EconomicOperands"
"DEVELOPMENT OF INTERNATIONAL REGULATION";"EconomicOperands"
"DEVELOPMENT OF ORIGINAL HYPOTHESIS";"EconomicOperands"
"DEVELOPMENT POLICY";"EconomicOperands"
"DEVELOPMENTS";"EconomicOperands"
"DEVICE";"EconomicOperands"
"DEYOUNG ROBERT";"EconomicOperands"
"DIALECTIC";"EconomicOperands"
"DIALECTICS";"EconomicOperands"
"DIALECTICS OF FIG";"EconomicOperands"
"DIAMOND D";"EconomicOperands"
"DIAMOND-DYBVIG MODEL";"EconomicOperands"
"DID";"FunctionWords"
"DIDMCA";"EconomicOperands"
"DIFFER";"EconomicOperands"
"DIFFERENCE";"EconomicOperands"
"DIFFERENCE BETWEEN BANKS AND NON-FINANCIAL FIRMS";"EconomicOperands"
"DIFFERENCE BETWEEN BANKS AND NON-FINANCIAL FIRMS FIG";"EconomicOperands"
"DIFFERENCES";"EconomicOperands"
"DIFFERENCES IN STRUCTURE";"EconomicOperands"
"DIFFERENCES IN STRUCTURETAB";"EconomicOperands"
"DIFFERENT";"FunctionWords"
"DIFFERENT CLASSES";"FunctionWords"
"DIFFERENTIAL";"EconomicOperands"
"DIFFERENTIATE";"EconomicOperands"
"DIFFERENTIATED FROM";"LogicalConnectors"
"DIFFERENTIATION";"EconomicOperands"
"DIFFERING";"EconomicOperands"
"DIFFICULT AND EVOLVING CONCEPT";"EconomicOperands"
"DIFFICULTY";"EconomicOperands"
"DIFFUSION";"EconomicOperands"
"DIFFUSION OF TCF";"EconomicOperands"
"DILIGENCE";"EconomicOperands"
"DILIGENT";"EconomicOperands"
"DILLON READ CAPITAL MANAGEMENT";"EconomicOperands"
"DILLON READ CAPITAL MANAGEMENT DCRM";"EconomicOperands"
"DILUTE";"EconomicOperands"
"DILUTION";"EconomicOperands"
"DIMINISH";"EconomicOperands"
"DIMINISHING";"EconomicOperands"
"DINGELL JOHN";"EconomicOperands"
"DIPLOMACY";"EconomicOperands"
"DIRECT";"Attributes"
"DIRECT EXPOSURE";"EconomicOperands"
"DIRECT EXPOSURES";"EconomicOperands"
"DIRECT EXPOSURES BETWEEN FINANCIAL INSTITUTIONS";"EconomicOperands"
"DIRECT INFLUENCE";"EconomicOperands"
"DIRECT VS INDIRECT PRICING";"EconomicOperands"
"DIRECTED";"RegulatoryOperators"
"DIRECTING";"EconomicOperands"
"DIRECTION";"EconomicOperands"
"DIRECTIVE";"EconomicOperands"
"DIRECTIVES";"EconomicOperands"
"DIRECTLY";"Attributes"
"DIRECTOR";"EconomicOperands"
"DIRECTOR OF THE PEACE CORPS";"EconomicOperands"
"DIRECTORS";"EconomicOperands"
"DISABILITY";"EconomicOperands"
"DISADVANTAGE";"EconomicOperands"
"DISADVANTAGED";"EconomicOperands"
"DISADVANTAGES";"EconomicOperands"
"DISAGGREGATION OF BANKS";"EconomicOperands"
"DISAGREED";"EconomicOperands"
"DISAPPROVAL";"RegulatoryOperators"
"DISAPPROVE";"RegulatoryOperators"
"DISAPPROVED";"RegulatoryOperators"
"DISAPPROVING";"RegulatoryOperators"
"DISASTER";"EconomicOperands"
"DISASTER MYOPIA";"EconomicOperands"
"DISASTER PROTECTION ACT";"LegalReferences"
"DISASTER PROTECTION ACT OF 1973";"LegalReferences"
"DISASTER PROTECTION ACT OF 1973 42 USC 4003A5";"LegalReferences"
"DISASTER RECOVERY";"EconomicOperands"
"DISBURSED";"EconomicOperands"
"DISCHARGE";"EconomicOperands"
"DISCHARGED";"EconomicOperands"
"DISCHARGING";"EconomicOperands"
"DISCIPLINARY";"EconomicOperands"
"DISCIPLINARY ROLE";"EconomicOperands"
"DISCIPLINE";"EconomicOperands"
"DISCLOSE";"EconomicOperands"
"DISCLOSED";"EconomicOperands"
"DISCLOSES";"EconomicOperands"
"DISCLOSING";"EconomicOperands"
"DISCLOSURE";"EconomicOperands"
"DISCLOSURE IN FINANCIAL MARKETS";"EconomicOperands"
"DISCLOSURE PRACTICE";"EconomicOperands"
"DISCLOSURE PRACTICES";"EconomicOperands"
"DISCLOSURE REGULATION";"EconomicOperands"
"DISCLOSURES";"EconomicOperands"
"DISCONTINUOUS";"EconomicOperands"
"DISCOUNT";"EconomicOperands"
"DISCOUNT WINDOW";"EconomicOperands"
"DISCOUNT WINDOWS";"EconomicOperands"
"DISCOUNTED";"EconomicOperands"
"DISCOUNTS";"EconomicOperands"
"DISCOURAGE";"EconomicOperands"
"DISCOVERS";"EconomicOperands"
"DISCOVERY";"EconomicOperands"
"DISCRETE CHOICE MODEL";"EconomicOperands"
"DISCRETE CHOICE MODELS";"EconomicOperands"
"DISCRETION";"EconomicOperands"
"DISCRETIONARY";"EconomicOperands"
"DISCRETIONARY ENFORCEMENT";"EconomicOperands"
"DISCRIMINATE";"EconomicOperands"
"DISCRIMINATED";"EconomicOperands"
"DISCRIMINATION";"EconomicOperands"
"DISCRIMINATORY";"EconomicOperands"
"DISCUSS";"EconomicOperands"
"DISCUSSED";"EconomicOperands"
"DISCUSSION";"EconomicOperands"
"DISCUSSIONS";"EconomicOperands"
"DISECONOMIES OF SCALE";"EconomicOperands"
"DISECONOMIES OF SCOPE";"EconomicOperands"
"DISGORGEMENT";"EconomicOperands"
"DISINTERMEDIATION";"EconomicOperands"
"DISMISS";"EconomicOperands"
"DISMISSAL";"EconomicOperands"
"DISMISSED";"EconomicOperands"
"DISPARITIES";"EconomicOperands"
"DISPERSAL OF SHARE OWNERSHIP";"EconomicOperands"
"DISPLAYED";"EconomicOperands"
"DISPLAYING";"EconomicOperands"
"DISPOSE";"EconomicOperands"
"DISPOSITION";"EconomicOperands"
"DISPROPORTIONATELY";"Attributes"
"DISPUTANTS";"EconomicOperands"
"DISPUTE";"EconomicOperands"
"DISPUTE RESOLUTION";"EconomicOperands"
"DISPUTE SETTLEMENT BODY";"EconomicOperands"
"DISPUTE SETTLEMENT BODY DSB";"EconomicOperands"
"DISPUTED";"EconomicOperands"
"DISPUTES";"EconomicOperands"
"DISPUTES ARISING";"EconomicOperands"
"DISPUTING";"EconomicOperands"
"DISQUALIFICATION";"Other"
"DISQUALIFIED";"EconomicOperands"
"DISQUALIFY";"EconomicOperands"
"DISQUALIFYING";"EconomicOperands"
"DISQUALIFYING FELONS";"EconomicOperands"
"DISREGARD";"EconomicOperands"
"DISRUPT";"EconomicOperands"
"DISRUPTED";"EconomicOperands"
"DISRUPTION";"EconomicOperands"
"DISRUPTIONS";"EconomicOperands"
"DISRUPTIVE";"EconomicOperands"
"DISSEMINATE";"EconomicOperands"
"DISSEMINATED";"EconomicOperands"
"DISSEMINATING";"EconomicOperands"
"DISSEMINATION";"EconomicOperands"
"DISSENTING";"EconomicOperands"
"DISSOLUTION";"EconomicOperands"
"DISTINCT";"EconomicOperands"
"DISTINCTIONS";"EconomicOperands"
"DISTINCTIVE CHALLENGE";"EconomicOperands"
"DISTINCTIVE CHALLENGES";"EconomicOperands"
"DISTINCTIVE FEATURES";"EconomicOperands"
"DISTINGUISH";"EconomicOperands"
"DISTINGUISHING BETWEEN INSOLENT AND ILLIQUID BANKS";"EconomicOperands"
"DISTINGUISHING FEATURE";"EconomicOperands"
"DISTINGUISHING FEATURE OF BANK FAILURES";"EconomicOperands"
"DISTINGUISHING FEATURES";"EconomicOperands"
"DISTORTION";"EconomicOperands"
"DISTORTION OF FUNDING COSTS";"EconomicOperands"
"DISTORTION OF MARKETS";"EconomicOperands"
"DISTRESS";"EconomicOperands"
"DISTRESS MEASURE";"EconomicOperands"
"DISTRESS MEASURES";"EconomicOperands"
"DISTRESS PREDICTIONS";"EconomicOperands"
"DISTRESSED FINANCIAL INSTITUTION";"EconomicOperands"
"DISTRESSED FINANCIAL INSTITUTIONS";"EconomicOperands"
"DISTRIBUTE";"EconomicOperands"
"DISTRIBUTED";"EconomicOperands"
"DISTRIBUTES";"EconomicOperands"
"DISTRIBUTING";"EconomicOperands"
"DISTRIBUTION";"EconomicOperands"
"DISTRIBUTION REGULATION";"EconomicOperands"
"DISTRIBUTIONS";"EconomicOperands"
"DISTRICT";"EconomicOperands"
"DISTRICT OF COLUMBIA";"EconomicOperands"
"DISTRICT OF COLUMBIA CIRCUIT";"EconomicOperands"
"DISTURBANCE";"EconomicOperands"
"DIVERGENCE OF INTEREST BETWEEN CREDITORS AND SHAREHOLDERS";"EconomicOperands"
"DIVERGENT CONDUCT RULE";"EconomicOperands"
"DIVERGENT CONDUCT RULES";"EconomicOperands"
"DIVERSE";"EconomicOperands"
"DIVERSE BACKGROUNDS";"EconomicOperands"
"DIVERSIFICATION";"EconomicOperands"
"DIVERSIFICATION AND SCALE ECONOMIES";"EconomicOperands"
"DIVERSIFYING";"EconomicOperands"
"DIVERSITY";"EconomicOperands"
"DIVERSITY IN THE BOARDROOM";"EconomicOperands"
"DIVEST";"EconomicOperands"
"DIVESTING";"EconomicOperands"
"DIVESTITURE";"EconomicOperands"
"DIVIDE";"RegulatoryOperators"
"DIVIDED";"LogicalConnectors"
"DIVIDEND";"EconomicOperands"
"DIVIDENDS";"EconomicOperands"
"DIVISION";"EconomicOperands"
"DJ CDX NORTH AMERICAN INVESTMENT GRADE INDEX";"EconomicOperands"
"DNS SYSTEMS";"EconomicOperands"
"DNS SYSTEMS SEE DEFERRED NET SETTLEMENT SYSTEMS";"EconomicOperands"
"DO";"FunctionWords"
"DOCTRINE";"EconomicOperands"
"DOCTRINES";"EconomicOperands"
"DOCUMENT";"EconomicOperands"
"DOCUMENT-BASED";"EconomicOperands"
"DOCUMENTARY MATERIAL";"EconomicOperands"
"DOCUMENTATION";"EconomicOperands"
"DOCUMENTED";"EconomicOperands"
"DOCUMENTS";"EconomicOperands"
"DODD-FRANK ACT";"EconomicOperands"
"DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT";"LegalReferences"
"DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT 2010";"EconomicOperands"
"DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT US";"EconomicOperands"
"DOES";"FunctionWords"
"DOES NOT";"FunctionWords"
"DOING";"FunctionWords"
"DOLLAR";"EconomicOperands"
"DOMAIN-SPECIFIC NATURE";"EconomicOperands"
"DOMESTIC";"EconomicOperands"
"DOMESTIC CREDIT";"EconomicOperands"
"DOMESTIC CREDIT TAB";"EconomicOperands"
"DOMESTIC PERSPECTIVE";"EconomicOperands"
"DOMESTIC PERSPECTIVES";"EconomicOperands"
"DOMESTIC-OWNED BANK EFFICIENCY";"EconomicOperands"
"DOMESTIC/FOREIGN-OWNED BANK EFFICIENCY";"EconomicOperands"
"DOMICILE";"EconomicOperands"
"DOMICILED";"EconomicOperands"
"DOMICILIARY STATE";"EconomicOperands"
"DOMINICAN REPUBLIC";"EconomicOperands"
"DOMINICAN REPUBLIC 2003";"EconomicOperands"
"DOMINICAN REPUBLIC FINANCIAL CRISES";"EconomicOperands"
"DOMINICAN REPUBLIC FINANCIAL CRISES 2003";"EconomicOperands"
"DOMINO EFFECT";"EconomicOperands"
"DOMINO EFFECT AND CONTAGION";"EconomicOperands"
"DOMINO EFFECT APPROACH";"EconomicOperands"
"DONADIO GREGORY";"EconomicOperands"
"DONE";"EconomicOperands"
"DONOR";"EconomicOperands"
"DOOR";"EconomicOperands"
"DOUBLE TAXATION";"EconomicOperands"
"DOUGLASS AMENDMENT TO THE BANK HOLDING ACT";"EconomicOperands"
"DOUGLASS AMENDMENT TO THE BANK HOLDING ACT US";"EconomicOperands"
"DOW JONES CDX DJ CDX NORTH AMERICAN INVESTMENT GRADE INDEX";"EconomicOperands"
"DOW JONES CDX NORTH AMERICAN INVESTMENT GRADE INDEX";"EconomicOperands"
"DOWN";"FunctionWords"
"DRAFT";"EconomicOperands"
"DRAW DOWN";"EconomicOperands"
"DRAWBACK";"EconomicOperands"
"DRAWBACKS";"EconomicOperands"
"DRAWN";"EconomicOperands"
"DRC";"EconomicOperands"
"DRC SEE DEMOCRATIC REPUBLIC OF CONGO";"EconomicOperands"
"DREXEL BURNHAM LAMBERT INC";"EconomicOperands"
"DROPPED";"EconomicOperands"
"DRYWALL";"EconomicOperands"
"DSB";"EconomicOperands"
"DUAL";"EconomicOperands"
"DUALIST MONETARY SYSTEM";"EconomicOperands"
"DUALIST MONETARY SYSTEMS";"EconomicOperands"
"DUALLY";"EconomicOperands"
"DUE";"Attributes"
"DUE DILIGENCE";"EconomicOperands"
"DUE REGARD";"EconomicOperands"
"DUE TO";"LogicalConnectors"
"DUE TO THE FACT THAT";"LogicalConnectors"
"DUE-ON-SALE";"EconomicOperands"
"DULY";"Attributes"
"DUPLICATE";"EconomicOperands"
"DUPLICATION";"EconomicOperands"
"DUPLICATIVE";"EconomicOperands"
"DUPONT";"EconomicOperands"
"DURATION";"EconomicOperands"
"DURBIN AMENDMENT";"EconomicOperands"
"DURBIN AMENDMENT US";"EconomicOperands"
"DURING";"FunctionWords"
"DURKIN THOMAS A";"EconomicOperands"
"DUTIES";"EconomicOperands"
"DUTIES TO THE COMMUNITY";"EconomicOperands"
"DUTY";"EconomicOperands"
"DUTY OF CARE";"EconomicOperands"
"DUTY OF CONSCIENTIOUS REPRESENTATION";"EconomicOperands"
"DUTY OF EFFICIENT OPERATION";"EconomicOperands"
"DUTY OF LOYALTY";"EconomicOperands"
"DUTY OF PROMPT CORRECTIVE ACTION";"EconomicOperands"
"DUTY OF VISION";"EconomicOperands"
"DVP";"EconomicOperands"
"DVP SEE DELIVERY VS PAYMENT";"EconomicOperands"
"DWELLING";"EconomicOperands"
"DWELLINGS";"EconomicOperands"
"DYNAMIC";"EconomicOperands"
"DYNAMIC PROVISIONING";"EconomicOperands"
"DYNAMIC REGULATION";"EconomicOperands"
"DYNAMICS";"EconomicOperands"
"E";"LegalReferences"
"E-FILE";"EconomicOperands"
"E-MONEY";"EconomicOperands"
"E-MONEYN";"EconomicOperands"
"E1";"LegalReferences"
"E2";"LegalReferences"
"E5";"LegalReferences"
"E7";"LegalReferences"
"EACH";"FunctionWords"
"EAD";"EconomicOperands"
"EAD SEE EXPOSURE AT DEFAULT";"EconomicOperands"
"EARLIER";"Attributes"
"EARLIER OF";"LogicalConnectors"
"EARLIER THAN";"LogicalConnectors"
"EARLY";"EconomicOperands"
"EARLY BANKING HOUSES";"EconomicOperands"
"EARLY INDUSTRIALIZATION";"EconomicOperands"
"EARLY STUDIES";"EconomicOperands"
"EARLY WORK BY FAMA";"EconomicOperands"
"EARNED";"EconomicOperands"
"EARNINGS";"EconomicOperands"
"EASILY";"Attributes"
"EASILY ACCESSIBLE";"EconomicOperands"
