modify,EconomicOperands
market maker short,EconomicOperands
operating,EconomicOperands
adopted nationwide uniform,EconomicOperands
interest-bearing transaction,EconomicOperands
concluding,EconomicOperands
proceeding instituted,EconomicOperands
counterparties,EconomicOperands
publishes,EconomicOperands
search,EconomicOperands
northern mariana islands,EconomicOperands
conviction,EconomicOperands
identifiable,EconomicOperands
allows,RegulatoryOperators
qualify,EconomicOperands
experience,EconomicOperands
memorandum,LegalReferences
prior,EconomicOperands
amount,EconomicOperands
periodic,Attributes
advertising,EconomicOperands
published,EconomicOperands
cessation,EconomicOperands
options,EconomicOperands
hart-scott-rodino,LegalReferences
authorize,RegulatoryOperators
invalidate,Other
identification,EconomicOperands
family,EconomicOperands
merchandises,EconomicOperands
requiring,RegulatoryOperators
enactment,Other
backed,EconomicOperands
analyzing,EconomicOperands
send,EconomicOperands
establish,RegulatoryOperators
select,EconomicOperands
readily,EconomicOperands
employ personnel,EconomicOperands
attendance,EconomicOperands
proceed,EconomicOperands
contains,EconomicOperands
charge,EconomicOperands
audit,EconomicOperands
nondomiciliary,EconomicOperands
taken,Other
permanently,Attributes
authorization,RegulatoryOperators
more,LogicalConnectors
knows,EconomicOperands
initiated,EconomicOperands
countercyclical,EconomicOperands
as the case may be,LogicalConnectors
quarterly,Attributes
controlling,EconomicOperands
particular,FunctionWords
known,Other
improving consistency,EconomicOperands
disapproved,RegulatoryOperators
presumed,RegulatoryOperators
willfully,EconomicOperands
this,FunctionWords
special damages sustained,EconomicOperands
remain,EconomicOperands
paragraph,Other
raises novel,EconomicOperands
in which case,LogicalConnectors
provides assistance,EconomicOperands
secretary of agriculture,EconomicOperands
section 19(i),LegalReferences
prompt,Attributes
dual,EconomicOperands
division,EconomicOperands
90 percent,Attributes
share,EconomicOperands
accept,EconomicOperands
minimum,Attributes
purchased,EconomicOperands
arise,EconomicOperands
sharp,EconomicOperands
allocated,EconomicOperands
alleging discharge,EconomicOperands
respective,EconomicOperands
promote pre-trade,EconomicOperands
processors,EconomicOperands
imminent,Attributes
mid-tier,EconomicOperands
stayed,EconomicOperands
commercial,EconomicOperands
earnings,EconomicOperands
relevant to,LogicalConnectors
intended,EconomicOperands
advice,EconomicOperands
derived,EconomicOperands
reflect,EconomicOperands
unsound,EconomicOperands
catalog,EconomicOperands
as follows,FunctionWords
essential long-term,EconomicOperands
remediation,EconomicOperands
participant,EconomicOperands
evaluations,EconomicOperands
managerial strength,EconomicOperands
response,EconomicOperands
securities-based,EconomicOperands
subitems,LegalReferences
short,EconomicOperands
documentation,EconomicOperands
in any such case,LogicalConnectors
procured,EconomicOperands
responsibility,EconomicOperands
underserved,EconomicOperands
media,EconomicOperands
exclusions,LogicalConnectors
excepted,RegulatoryOperators
rounded,EconomicOperands
help,EconomicOperands
developed,EconomicOperands
rulemaking,Other
licensure,EconomicOperands
held,EconomicOperands
preempt,EconomicOperands
appeals,EconomicOperands
deterring,EconomicOperands
in connection therewith,LogicalConnectors
committed,EconomicOperands
reported publicly,EconomicOperands
existence,EconomicOperands
discloses,EconomicOperands
20,Attributes
"$30,000,000",Attributes
possessions,EconomicOperands
susceptible,EconomicOperands
fined,EconomicOperands
reemployed,EconomicOperands
24 months,Attributes
absence,EconomicOperands
individuals,EconomicOperands
certified historic structure,EconomicOperands
pre-trade,EconomicOperands
fifth january,Attributes
alter,EconomicOperands
fines,EconomicOperands
holding company,EconomicOperands
impair,EconomicOperands
return,EconomicOperands
seeking,EconomicOperands
propose,EconomicOperands
adoption,EconomicOperands
contingent capital,EconomicOperands
reflected,EconomicOperands
permissible,Attributes
party,EconomicOperands
communities,EconomicOperands
instructions,EconomicOperands
designation,EconomicOperands
fully,EconomicOperands
presented,EconomicOperands
semiannual,Attributes
evade,EconomicOperands
courses,EconomicOperands
found,Other
15 u.s.c. 80b10(c),LegalReferences
permutation,EconomicOperands
american institute for cpcu,EconomicOperands
harm,EconomicOperands
relating to,FunctionWords
complies with,RegulatoryOperators
energy,EconomicOperands
reduce,EconomicOperands
engaging,EconomicOperands
furtherance,EconomicOperands
undertake,EconomicOperands
operation,EconomicOperands
insurance,EconomicOperands
leave,EconomicOperands
initiatives,EconomicOperands
act (12 u.s.c. 1468),LegalReferences
chapter 51,LegalReferences
chapter 53,LegalReferences
testify,EconomicOperands
publish,EconomicOperands
participants,EconomicOperands
safety,EconomicOperands
7,Attributes
90 calendar days,Attributes
daily trading,EconomicOperands
refusal,EconomicOperands
belief,EconomicOperands
circumstance,EconomicOperands
enforcing,RegulatoryOperators
confidence,EconomicOperands
houses,EconomicOperands
reason,EconomicOperands
contrivance,EconomicOperands
disposition,EconomicOperands
put,Other
attendant,EconomicOperands
in connection with,FunctionWords
beginning,LogicalConnectors
home owners' loan act,LegalReferences
owners,EconomicOperands
retained,EconomicOperands
omit,EconomicOperands
enforce,RegulatoryOperators
conducted,EconomicOperands
elective,EconomicOperands
circuit,EconomicOperands
consequence,EconomicOperands
contingency,EconomicOperands
bucket shop,EconomicOperands
financed,EconomicOperands
noncash collateral,EconomicOperands
workplace flexibilities,EconomicOperands
january 1,Attributes
proposed acquisition,EconomicOperands
mistakenly,EconomicOperands
guam,EconomicOperands
number,EconomicOperands
curtail trading,EconomicOperands
instances,EconomicOperands
dilute,EconomicOperands
done,EconomicOperands
notify,EconomicOperands
negotiated,EconomicOperands
recorded communications,EconomicOperands
arbitration,EconomicOperands
leverage,EconomicOperands
guaranteeing,EconomicOperands
15 months,Attributes
threatening,EconomicOperands
obtainable,EconomicOperands
utilitys,EconomicOperands
statement,EconomicOperands
compromise,EconomicOperands
together with,LogicalConnectors
lease,EconomicOperands
shifted,EconomicOperands
complained,EconomicOperands
selling,EconomicOperands
option,EconomicOperands
office of financial research,EconomicOperands
immediate,EconomicOperands
transaction,EconomicOperands
favorable,EconomicOperands
fall,EconomicOperands
translation,EconomicOperands
believe,EconomicOperands
look-back,EconomicOperands
executed bilaterally,EconomicOperands
excessive speculation,EconomicOperands
financing,EconomicOperands
scheme,EconomicOperands
determines,RegulatoryOperators
act (12 u.s.c. 1467a(b)),LegalReferences
instant messages,EconomicOperands
with regards to,FunctionWords
proposed conversion,EconomicOperands
municipal securities rulemaking board,EconomicOperands
recording,EconomicOperands
stability-related,EconomicOperands
national credit union administration,EconomicOperands
determined,RegulatoryOperators
contrary,Other
beneficial,EconomicOperands
in general,FunctionWords
treated,RegulatoryOperators
providing personalized,EconomicOperands
procedural,EconomicOperands
consented,EconomicOperands
outstanding,EconomicOperands
strengthen,EconomicOperands
"demonstrated good faith effort, resolve",EconomicOperands
substantial,Attributes
substantive,EconomicOperands
sell,EconomicOperands
u.s,EconomicOperands
procurement,EconomicOperands
officers,EconomicOperands
housing and urban-rural recovery act of 1983,LegalReferences
client,EconomicOperands
conforming,Other
majority,EconomicOperands
entirety,EconomicOperands
subpena,EconomicOperands
chairman,EconomicOperands
comptroller of the currency,EconomicOperands
finding,EconomicOperands
contractual,EconomicOperands
voidable,EconomicOperands
added,Other
consulting,EconomicOperands
"december 6, 1997",Attributes
effecting,EconomicOperands
supporting materials relied,EconomicOperands
exempted,RegulatoryOperators
sponsored,EconomicOperands
plan,EconomicOperands
significant,Attributes
undertaken,EconomicOperands
accepting,EconomicOperands
acquired,EconomicOperands
in lieu of,LogicalConnectors
subparagraph,Other
stringency,EconomicOperands
clear,EconomicOperands
cover,EconomicOperands
unreasonable,EconomicOperands
traditional,EconomicOperands
divestiture,EconomicOperands
legal text,EconomicOperands
in conjunction with,FunctionWords
section 2(c)(2)(d),LegalReferences
bulletin,EconomicOperands
differentiate,EconomicOperands
sector,EconomicOperands
chapter 7,LegalReferences
12 u.s.c. 1464 note,LegalReferences
chapter 5,LegalReferences
rtc,Other
consult,EconomicOperands
accommodations,EconomicOperands
knowingly,EconomicOperands
session,EconomicOperands
businesses,EconomicOperands
renegotiate,EconomicOperands
multilateral,EconomicOperands
completion,EconomicOperands
additions,Other
reimbursable,EconomicOperands
judge,EconomicOperands
asset backed security,EconomicOperands
parameters,EconomicOperands
distributed,EconomicOperands
penalty,EconomicOperands
affiliations,EconomicOperands
contractually committed,EconomicOperands
knowledgeable,EconomicOperands
merged,EconomicOperands
invoke,EconomicOperands
permission,EconomicOperands
dependent,EconomicOperands
ceasing,EconomicOperands
imparted,EconomicOperands
reinvesting,EconomicOperands
"$50,000,000,000",Attributes
remedy,EconomicOperands
actions,EconomicOperands
theft,EconomicOperands
international,EconomicOperands
referencing,EconomicOperands
merchandise,EconomicOperands
target,EconomicOperands
commensurate,EconomicOperands
transitional,FunctionWords
retaliation,EconomicOperands
posting,EconomicOperands
investigate,EconomicOperands
prescribing,EconomicOperands
common,FunctionWords
recommendations,RegulatoryOperators
close out,EconomicOperands
named insureds,EconomicOperands
anticipate,EconomicOperands
assigned to,EconomicOperands
set,Other
disapproving,RegulatoryOperators
achieved,EconomicOperands
principal,EconomicOperands
startup,EconomicOperands
achieves,EconomicOperands
interstate acquisitions,EconomicOperands
individual,EconomicOperands
are,FunctionWords
commonwealth of puerto rico,EconomicOperands
materially,EconomicOperands
centralizing,EconomicOperands
preparation,EconomicOperands
threats,EconomicOperands
expert,EconomicOperands
exchange,EconomicOperands
coordination,EconomicOperands
respectively,FunctionWords
spoofing,EconomicOperands
narrow-based,EconomicOperands
conditions,EconomicOperands
adopt nationwide uniform,EconomicOperands
knowing,EconomicOperands
career reserved position,EconomicOperands
creating,EconomicOperands
"special advisory, technical",EconomicOperands
risk-based,EconomicOperands
sold,EconomicOperands
attention,EconomicOperands
correspondence,EconomicOperands
dividend,EconomicOperands
validated complaint,EconomicOperands
activities conducted,EconomicOperands
minimizing,EconomicOperands
full-time,EconomicOperands
tangible,EconomicOperands
license,EconomicOperands
appropriations,EconomicOperands
oversee,EconomicOperands
solely,LogicalConnectors
annual,EconomicOperands
minorities,EconomicOperands
sensitive,EconomicOperands
connection,EconomicOperands
became,EconomicOperands
rules of construction,Other
context,Other
testimony touching,EconomicOperands
long-term,EconomicOperands
mean,Other
whole,FunctionWords
finds,EconomicOperands
headed,EconomicOperands
reasons,EconomicOperands
3-year,Attributes
congestion,EconomicOperands
revised statutes of the united states,LegalReferences
reemployed annuitants,EconomicOperands
senior executive service,EconomicOperands
mission,EconomicOperands
nonfinancial,EconomicOperands
oral argument,EconomicOperands
decline,EconomicOperands
ensures,EconomicOperands
described,Other
publishing,EconomicOperands
calendar year preceding,EconomicOperands
create,EconomicOperands
acceptance,EconomicOperands
political,EconomicOperands
due,Attributes
successors-in-interest,EconomicOperands
reduction,EconomicOperands
subchapter,Other
initiation,EconomicOperands
maintenance,EconomicOperands
"accurate confirmation, processing, netting, documentation",EconomicOperands
subchapter iii,LegalReferences
territory,EconomicOperands
meeting,EconomicOperands
budgeted,EconomicOperands
generating,EconomicOperands
proprietary,EconomicOperands
transferring,EconomicOperands
based upon,EconomicOperands
deter,EconomicOperands
gao,EconomicOperands
understand,EconomicOperands
representative,EconomicOperands
bidding,EconomicOperands
"$10,000,000,000",Attributes
referrals,EconomicOperands
advocating,EconomicOperands
judicial,EconomicOperands
reliable,EconomicOperands
electronic mail,EconomicOperands
budget,EconomicOperands
